Date,Close,Stock
2020-04-14,178.169998,FB
2020-04-15,176.970001,FB
2020-04-16,176.25,FB
2020-04-17,179.240005,FB
2020-04-20,178.240005,FB
2020-04-21,170.800003,FB
2020-04-22,182.279999,FB
2020-04-23,185.130005,FB
2020-04-24,190.070007,FB
2020-04-27,187.5,FB
2020-04-28,182.910004,FB
2020-04-29,194.190002,FB
2020-04-30,204.710007,FB
2020-05-01,202.270004,FB
2020-05-04,205.259995,FB
2020-05-05,207.070007,FB
2020-05-06,208.470001,FB
2020-05-07,211.25999500000003,FB
2020-05-08,212.350006,FB
2020-05-11,213.179993,FB
2020-05-12,210.100006,FB
2020-05-13,205.100006,FB
2020-05-14,206.809998,FB
2020-05-15,210.880005,FB
2020-05-18,213.190002,FB
2020-05-19,216.880005,FB
2020-05-20,229.970001,FB
2020-05-21,231.389999,FB
2020-05-22,234.910004,FB
2020-05-26,232.199997,FB
2020-05-27,229.139999,FB
2020-05-28,225.460007,FB
2020-05-29,225.089996,FB
2020-06-01,231.910004,FB
2020-06-02,232.720001,FB
2020-06-03,230.160004,FB
2020-06-04,226.289993,FB
2020-06-05,230.770004,FB
2020-06-08,231.399994,FB
2020-06-09,238.669998,FB
2020-06-10,236.729996,FB
2020-06-11,224.429993,FB
2020-06-12,228.580002,FB
2020-06-15,232.5,FB
2020-06-16,235.649994,FB
2020-06-17,235.52999900000003,FB
2020-06-18,235.940002,FB
2020-06-19,238.789993,FB
2020-06-22,239.220001,FB
2020-06-23,242.240005,FB
2020-06-24,234.020004,FB
2020-06-25,235.679993,FB
2020-06-26,216.080002,FB
2020-06-29,220.639999,FB
2020-06-30,227.070007,FB
2020-07-01,237.550003,FB
2020-07-02,233.419998,FB
2020-07-06,240.27999900000003,FB
2020-07-07,240.860001,FB
2020-07-08,243.580002,FB
2020-07-09,244.5,FB
2020-07-10,245.070007,FB
2020-07-13,239.0,FB
2020-07-14,239.729996,FB
2020-07-15,240.27999900000003,FB
2020-07-16,240.929993,FB
2020-07-17,242.02999900000003,FB
2020-07-20,245.419998,FB
2020-07-21,241.75,FB
2020-07-22,239.869995,FB
2020-07-23,232.600006,FB
2020-07-24,230.710007,FB
2020-07-27,233.5,FB
2020-07-28,230.119995,FB
2020-07-29,233.289993,FB
2020-07-30,234.5,FB
2020-07-31,253.669998,FB
2020-08-03,251.960007,FB
2020-08-04,249.830002,FB
2020-08-05,249.119995,FB
2020-08-06,265.27999900000003,FB
2020-08-07,268.440002,FB
2020-08-10,263.0,FB
2020-08-11,256.130005,FB
2020-08-12,259.890015,FB
2020-08-13,261.299988,FB
2020-08-14,261.23999,FB
2020-08-17,261.160004,FB
2020-08-18,262.339996,FB
2020-08-19,262.589996,FB
2020-08-20,269.01001,FB
2020-08-21,267.01001,FB
2020-08-24,271.390015,FB
2020-08-25,280.820007,FB
2020-08-26,303.910004,FB
2020-08-27,293.220001,FB
2020-08-28,293.660004,FB
2020-08-31,293.200012,FB
2020-09-01,295.440002,FB
2020-09-02,302.5,FB
2020-09-03,291.119995,FB
2020-09-04,282.730011,FB
2020-09-08,271.160004,FB
2020-09-09,273.720001,FB
2020-09-10,268.089996,FB
2020-09-11,266.609985,FB
2020-09-14,266.149994,FB
2020-09-15,272.420013,FB
2020-09-16,263.519989,FB
2020-09-17,254.820007,FB
2020-09-18,252.52999900000003,FB
2020-09-21,248.149994,FB
2020-09-22,254.75,FB
2020-09-23,249.020004,FB
2020-09-24,249.52999900000003,FB
2020-09-25,254.820007,FB
2020-09-28,256.820007,FB
2020-09-29,261.790009,FB
2020-09-30,261.899994,FB
2020-10-01,266.630005,FB
2020-10-02,259.940002,FB
2020-10-05,264.649994,FB
2020-10-06,258.660004,FB
2020-10-07,258.119995,FB
2020-10-08,263.76001,FB
2020-10-09,264.450012,FB
2020-10-12,275.75,FB
2020-10-13,276.140015,FB
2020-10-14,271.820007,FB
2020-10-15,266.720001,FB
2020-10-16,265.929993,FB
2020-10-19,261.399994,FB
2020-10-20,267.559998,FB
2020-10-21,278.730011,FB
2020-10-22,278.119995,FB
2020-10-23,284.790009,FB
2020-10-26,277.109985,FB
2020-10-27,283.290009,FB
2020-10-28,267.670013,FB
2020-10-29,280.829987,FB
2020-10-30,263.109985,FB
2020-11-02,261.359985,FB
2020-11-03,265.299988,FB
2020-11-04,287.380005,FB
2020-11-05,294.679993,FB
2020-11-06,293.410004,FB
2020-11-09,278.769989,FB
2020-11-10,272.429993,FB
2020-11-11,276.480011,FB
2020-11-12,275.079987,FB
2020-11-13,276.950012,FB
2020-11-16,278.959991,FB
2020-11-17,275.0,FB
2020-11-18,271.970001,FB
2020-11-19,272.940002,FB
2020-11-20,269.700012,FB
2020-11-23,268.429993,FB
2020-11-24,276.920013,FB
2020-11-25,275.589996,FB
2020-11-27,277.809998,FB
2020-11-30,276.970001,FB
2020-12-01,286.549988,FB
2020-12-02,287.519989,FB
2020-12-03,281.850006,FB
2020-12-04,279.700012,FB
2020-12-07,285.579987,FB
2020-12-08,283.399994,FB
2020-12-09,277.920013,FB
2020-12-10,277.119995,FB
2020-12-11,273.549988,FB
2020-12-14,274.190002,FB
2020-12-15,275.549988,FB
2020-12-16,275.670013,FB
2020-12-17,274.480011,FB
2020-12-18,276.399994,FB
2020-12-21,272.790009,FB
2020-12-22,267.089996,FB
2020-12-23,268.109985,FB
2020-12-24,267.399994,FB
2020-12-28,277.0,FB
2020-12-29,276.77999900000003,FB
2020-12-30,271.869995,FB
2020-01-02,1367.369995,GOOG
2020-01-03,1360.660034,GOOG
2020-01-06,1394.209961,GOOG
2020-01-07,1393.339966,GOOG
2020-01-08,1404.319946,GOOG
2020-01-09,1419.829956,GOOG
2020-01-10,1429.72998,GOOG
2020-01-13,1439.22998,GOOG
2020-01-14,1430.880005,GOOG
2020-01-15,1439.199951,GOOG
2020-01-16,1451.699951,GOOG
2020-01-17,1480.390015,GOOG
2020-01-21,1484.400024,GOOG
2020-01-22,1485.949951,GOOG
2020-01-23,1486.650024,GOOG
2020-01-24,1466.709961,GOOG
2020-01-27,1433.900024,GOOG
2020-01-28,1452.560059,GOOG
2020-01-29,1458.630005,GOOG
2020-01-30,1455.839966,GOOG
2020-01-31,1434.22998,GOOG
2020-02-03,1485.939941,GOOG
2020-02-04,1447.069946,GOOG
2020-02-05,1448.22998,GOOG
2020-02-06,1476.22998,GOOG
2020-02-07,1479.22998,GOOG
2020-02-10,1508.680054,GOOG
2020-02-11,1508.790039,GOOG
2020-02-12,1518.27002,GOOG
2020-02-13,1514.660034,GOOG
2020-02-14,1520.73999,GOOG
2020-02-18,1519.670044,GOOG
2020-02-19,1526.689941,GOOG
2020-02-20,1518.150024,GOOG
2020-02-21,1485.109985,GOOG
2020-02-24,1421.589966,GOOG
2020-02-25,1388.449951,GOOG
2020-02-26,1393.180054,GOOG
2020-02-27,1318.089966,GOOG
2020-02-28,1339.329956,GOOG
2020-03-02,1389.109985,GOOG
2020-03-03,1341.390015,GOOG
2020-03-04,1386.52002,GOOG
2020-03-05,1319.040039,GOOG
2020-03-06,1298.410034,GOOG
2020-03-09,1215.560059,GOOG
2020-03-10,1280.390015,GOOG
2020-03-11,1215.410034,GOOG
2020-03-12,1114.910034,GOOG
2020-03-13,1219.72998,GOOG
2020-03-16,1084.329956,GOOG
2020-03-17,1119.800049,GOOG
2020-03-18,1096.800049,GOOG
2020-03-19,1115.290039,GOOG
2020-03-20,1072.319946,GOOG
2020-03-23,1056.619995,GOOG
2020-03-24,1134.459961,GOOG
2020-03-25,1102.48999,GOOG
2020-03-26,1161.75,GOOG
2020-03-27,1110.709961,GOOG
2020-03-30,1146.819946,GOOG
2020-03-31,1162.810059,GOOG
2020-04-01,1105.619995,GOOG
2020-04-02,1120.839966,GOOG
2020-04-03,1097.880005,GOOG
2020-04-06,1186.920044,GOOG
2020-04-07,1186.51001,GOOG
2020-04-08,1210.280029,GOOG
2020-04-09,1211.449951,GOOG
2020-04-13,1217.560059,GOOG
2020-04-14,1269.22998,GOOG
2020-04-15,1262.469971,GOOG
2020-04-16,1263.469971,GOOG
2020-04-17,1283.25,GOOG
2020-04-20,1266.609985,GOOG
2020-04-21,1216.339966,GOOG
2020-04-22,1263.209961,GOOG
2020-04-23,1276.310059,GOOG
2020-04-24,1279.310059,GOOG
2020-04-27,1275.880005,GOOG
2020-04-28,1233.670044,GOOG
2020-04-29,1341.47998,GOOG
2020-04-30,1348.660034,GOOG
2020-05-01,1320.609985,GOOG
2020-05-04,1326.800049,GOOG
2020-05-05,1351.109985,GOOG
2020-05-06,1347.300049,GOOG
2020-05-07,1372.560059,GOOG
2020-05-08,1388.369995,GOOG
2020-05-11,1403.26001,GOOG
2020-05-12,1375.73999,GOOG
2020-05-13,1349.329956,GOOG
2020-05-14,1356.130005,GOOG
2020-05-15,1373.189941,GOOG
2020-05-18,1383.939941,GOOG
2020-05-19,1373.484985,GOOG
2020-05-20,1406.719971,GOOG
2020-05-21,1402.800049,GOOG
2020-05-22,1410.420044,GOOG
2020-05-26,1417.02002,GOOG
2020-05-27,1417.839966,GOOG
2020-05-28,1416.72998,GOOG
2020-05-29,1428.920044,GOOG
2020-06-01,1431.819946,GOOG
2020-06-02,1439.219971,GOOG
2020-06-03,1436.380005,GOOG
2020-06-04,1412.180054,GOOG
2020-06-05,1438.390015,GOOG
2020-06-08,1446.609985,GOOG
2020-06-09,1456.160034,GOOG
2020-06-10,1465.849976,GOOG
2020-06-11,1403.839966,GOOG
2020-06-12,1413.180054,GOOG
2020-06-15,1419.849976,GOOG
2020-06-16,1442.719971,GOOG
2020-06-17,1451.119995,GOOG
2020-06-18,1435.959961,GOOG
2020-06-19,1431.719971,GOOG
2020-06-22,1451.859985,GOOG
2020-06-23,1464.410034,GOOG
2020-06-24,1431.969971,GOOG
2020-06-25,1441.329956,GOOG
2020-06-26,1359.900024,GOOG
2020-06-29,1394.969971,GOOG
2020-06-30,1413.609985,GOOG
2020-07-01,1438.040039,GOOG
2020-07-02,1464.699951,GOOG
2020-07-06,1495.699951,GOOG
2020-07-07,1485.180054,GOOG
2020-07-08,1496.0,GOOG
2020-07-09,1510.98999,GOOG
2020-07-10,1541.73999,GOOG
2020-07-13,1511.339966,GOOG
2020-07-14,1520.579956,GOOG
2020-07-15,1513.640015,GOOG
2020-07-16,1518.0,GOOG
2020-07-17,1515.550049,GOOG
2020-07-20,1565.719971,GOOG
2020-07-21,1558.420044,GOOG
2020-07-22,1568.48999,GOOG
2020-07-23,1515.680054,GOOG
2020-07-24,1511.869995,GOOG
2020-07-27,1530.199951,GOOG
2020-07-28,1500.339966,GOOG
2020-07-29,1522.02002,GOOG
2020-07-30,1531.449951,GOOG
2020-07-31,1482.959961,GOOG
2020-08-03,1474.449951,GOOG
2020-08-04,1464.969971,GOOG
2020-08-05,1473.609985,GOOG
2020-08-06,1500.099976,GOOG
2020-08-07,1494.48999,GOOG
2020-08-10,1496.099976,GOOG
2020-08-11,1480.319946,GOOG
2020-08-12,1506.619995,GOOG
2020-08-13,1518.449951,GOOG
2020-08-14,1507.72998,GOOG
2020-08-17,1517.97998,GOOG
2020-08-18,1558.599976,GOOG
2020-08-19,1547.530029,GOOG
2020-08-20,1581.75,GOOG
2020-08-21,1580.420044,GOOG
2020-08-24,1588.199951,GOOG
2020-08-25,1608.219971,GOOG
2020-08-26,1652.380005,GOOG
2020-08-27,1634.329956,GOOG
2020-08-28,1644.410034,GOOG
2020-08-31,1634.180054,GOOG
2020-09-01,1660.709961,GOOG
2020-09-02,1728.280029,GOOG
2020-09-03,1641.839966,GOOG
2020-09-04,1591.040039,GOOG
2020-09-08,1532.390015,GOOG
2020-09-09,1556.959961,GOOG
2020-09-10,1532.02002,GOOG
2020-09-11,1520.719971,GOOG
2020-09-14,1519.280029,GOOG
2020-09-15,1541.439941,GOOG
2020-09-16,1520.900024,GOOG
2020-09-17,1495.530029,GOOG
2020-09-18,1459.98999,GOOG
2020-09-21,1431.160034,GOOG
2020-09-22,1465.459961,GOOG
2020-09-23,1415.209961,GOOG
2020-09-24,1428.290039,GOOG
2020-09-25,1444.959961,GOOG
2020-09-28,1464.52002,GOOG
2020-09-29,1469.329956,GOOG
2020-09-30,1469.599976,GOOG
2020-10-01,1490.089966,GOOG
2020-10-02,1458.420044,GOOG
2020-10-05,1486.02002,GOOG
2020-10-06,1453.439941,GOOG
2020-10-07,1460.290039,GOOG
2020-10-08,1485.930054,GOOG
2020-10-09,1515.219971,GOOG
2020-10-12,1569.150024,GOOG
2020-10-13,1571.680054,GOOG
2020-10-14,1568.079956,GOOG
2020-10-15,1559.130005,GOOG
2020-10-16,1573.01001,GOOG
2020-10-19,1534.609985,GOOG
2020-10-20,1555.930054,GOOG
2020-10-21,1593.310059,GOOG
2020-10-22,1615.329956,GOOG
2020-10-23,1641.0,GOOG
2020-10-26,1590.449951,GOOG
2020-10-27,1604.26001,GOOG
2020-10-28,1516.619995,GOOG
2020-10-29,1567.23999,GOOG
2020-10-30,1621.01001,GOOG
2020-11-02,1626.030029,GOOG
2020-11-03,1650.209961,GOOG
2020-11-04,1749.130005,GOOG
2020-11-05,1763.369995,GOOG
2020-11-06,1761.75,GOOG
2020-11-09,1763.0,GOOG
2020-11-10,1740.390015,GOOG
2020-11-11,1752.709961,GOOG
2020-11-12,1749.839966,GOOG
2020-11-13,1777.02002,GOOG
2020-11-16,1781.380005,GOOG
2020-11-17,1770.1500239999998,GOOG
2020-11-18,1746.780029,GOOG
2020-11-19,1763.9200440000002,GOOG
2020-11-20,1742.189941,GOOG
2020-11-23,1734.859985,GOOG
2020-11-24,1768.880005,GOOG
2020-11-25,1771.430054,GOOG
2020-11-27,1793.189941,GOOG
2020-11-30,1760.7399899999998,GOOG
2020-12-01,1798.0999760000002,GOOG
2020-12-02,1827.949951,GOOG
2020-12-03,1826.77002,GOOG
2020-12-04,1827.98999,GOOG
2020-12-07,1819.47998,GOOG
2020-12-08,1818.550049,GOOG
2020-12-09,1784.130005,GOOG
2020-12-10,1775.3299559999998,GOOG
2020-12-11,1781.77002,GOOG
2020-12-14,1760.060059,GOOG
2020-12-15,1767.77002,GOOG
2020-12-16,1763.0,GOOG
2020-12-17,1747.9000239999998,GOOG
2020-12-18,1731.0100100000002,GOOG
2020-12-21,1739.369995,GOOG
2020-12-22,1723.5,GOOG
2020-12-23,1732.380005,GOOG
2020-12-24,1738.8499760000002,GOOG
2020-12-28,1776.089966,GOOG
2020-12-29,1758.719971,GOOG
2020-12-30,1739.52002,GOOG
2020-01-02,145.970001,JNJ
2020-01-03,144.279999,JNJ
2020-01-06,144.100006,JNJ
2020-01-07,144.979996,JNJ
2020-01-08,144.96000700000002,JNJ
2020-01-09,145.389999,JNJ
2020-01-10,145.059998,JNJ
2020-01-13,145.699997,JNJ
2020-01-14,146.520004,JNJ
2020-01-15,147.009995,JNJ
2020-01-16,148.199997,JNJ
2020-01-17,149.169998,JNJ
2020-01-21,149.270004,JNJ
2020-01-22,148.25,JNJ
2020-01-23,148.529999,JNJ
2020-01-24,148.320007,JNJ
2020-01-27,148.75,JNJ
2020-01-28,149.5,JNJ
2020-01-29,150.53999299999998,JNJ
2020-01-30,150.360001,JNJ
2020-01-31,148.869995,JNJ
2020-02-03,150.169998,JNJ
2020-02-04,151.600006,JNJ
2020-02-05,153.990005,JNJ
2020-02-06,153.529999,JNJ
2020-02-07,151.889999,JNJ
2020-02-10,151.860001,JNJ
2020-02-11,151.990005,JNJ
2020-02-12,151.089996,JNJ
2020-02-13,150.089996,JNJ
2020-02-14,150.130005,JNJ
2020-02-18,149.139999,JNJ
2020-02-19,148.940002,JNJ
2020-02-20,148.369995,JNJ
2020-02-21,149.929993,JNJ
2020-02-24,145.910004,JNJ
2020-02-25,144.649994,JNJ
2020-02-26,143.679993,JNJ
2020-02-27,139.119995,JNJ
2020-02-28,134.479996,JNJ
2020-03-02,140.020004,JNJ
2020-03-03,135.589996,JNJ
2020-03-04,143.479996,JNJ
2020-03-05,142.009995,JNJ
2020-03-06,142.029999,JNJ
2020-03-09,136.440002,JNJ
2020-03-10,141.639999,JNJ
2020-03-11,131.800003,JNJ
2020-03-12,125.410004,JNJ
2020-03-13,134.28999299999998,JNJ
2020-03-16,127.129997,JNJ
2020-03-17,136.589996,JNJ
2020-03-18,134.96000700000002,JNJ
2020-03-19,127.050003,JNJ
2020-03-20,119.889999,JNJ
2020-03-23,111.139999,JNJ
2020-03-24,119.18,JNJ
2020-03-25,119.400002,JNJ
2020-03-26,126.57,JNJ
2020-03-27,123.160004,JNJ
2020-03-30,133.009995,JNJ
2020-03-31,131.130005,JNJ
2020-04-01,128.809998,JNJ
2020-04-02,133.149994,JNJ
2020-04-03,134.169998,JNJ
2020-04-06,139.759995,JNJ
2020-04-07,137.479996,JNJ
2020-04-08,143.259995,JNJ
2020-04-09,141.229996,JNJ
2020-04-13,139.770004,JNJ
2020-04-14,146.029999,JNJ
2020-04-15,147.660004,JNJ
2020-04-16,149.669998,JNJ
2020-04-17,152.020004,JNJ
2020-04-20,151.669998,JNJ
2020-04-21,149.679993,JNJ
2020-04-22,152.990005,JNJ
2020-04-23,155.509995,JNJ
2020-04-24,154.860001,JNJ
2020-04-27,154.28999299999998,JNJ
2020-04-28,151.389999,JNJ
2020-04-29,150.240005,JNJ
2020-04-30,150.03999299999998,JNJ
2020-05-01,148.28999299999998,JNJ
2020-05-04,148.270004,JNJ
2020-05-05,149.5,JNJ
2020-05-06,148.080002,JNJ
2020-05-07,147.589996,JNJ
2020-05-08,148.699997,JNJ
2020-05-11,149.110001,JNJ
2020-05-12,147.139999,JNJ
2020-05-13,147.130005,JNJ
2020-05-14,147.639999,JNJ
2020-05-15,150.440002,JNJ
2020-05-18,150.520004,JNJ
2020-05-19,149.020004,JNJ
2020-05-20,147.679993,JNJ
2020-05-21,146.71000700000002,JNJ
2020-05-22,144.369995,JNJ
2020-05-26,144.559998,JNJ
2020-05-27,144.889999,JNJ
2020-05-28,146.970001,JNJ
2020-05-29,148.75,JNJ
2020-06-01,147.190002,JNJ
2020-06-02,148.25,JNJ
2020-06-03,148.649994,JNJ
2020-06-04,146.729996,JNJ
2020-06-05,147.300003,JNJ
2020-06-08,146.770004,JNJ
2020-06-09,145.96000700000002,JNJ
2020-06-10,147.800003,JNJ
2020-06-11,140.869995,JNJ
2020-06-12,142.149994,JNJ
2020-06-15,141.25,JNJ
2020-06-16,144.46000700000002,JNJ
2020-06-17,144.020004,JNJ
2020-06-18,143.410004,JNJ
2020-06-19,143.830002,JNJ
2020-06-22,143.389999,JNJ
2020-06-23,142.860001,JNJ
2020-06-24,139.820007,JNJ
2020-06-25,139.669998,JNJ
2020-06-26,137.809998,JNJ
2020-06-29,139.03999299999998,JNJ
2020-06-30,140.630005,JNJ
2020-07-01,140.380005,JNJ
2020-07-02,140.970001,JNJ
2020-07-06,142.979996,JNJ
2020-07-07,142.850006,JNJ
2020-07-08,143.270004,JNJ
2020-07-09,142.490005,JNJ
2020-07-10,142.369995,JNJ
2020-07-13,145.21000700000002,JNJ
2020-07-14,147.919998,JNJ
2020-07-15,148.259995,JNJ
2020-07-16,149.25,JNJ
2020-07-17,149.350006,JNJ
2020-07-20,149.600006,JNJ
2020-07-21,149.740005,JNJ
2020-07-22,150.009995,JNJ
2020-07-23,149.610001,JNJ
2020-07-24,148.119995,JNJ
2020-07-27,147.179993,JNJ
2020-07-28,146.830002,JNJ
2020-07-29,146.53999299999998,JNJ
2020-07-30,146.839996,JNJ
2020-07-31,145.759995,JNJ
2020-08-03,147.350006,JNJ
2020-08-04,147.220001,JNJ
2020-08-05,148.399994,JNJ
2020-08-06,147.550003,JNJ
2020-08-07,148.600006,JNJ
2020-08-10,148.029999,JNJ
2020-08-11,146.970001,JNJ
2020-08-12,149.660004,JNJ
2020-08-13,148.0,JNJ
2020-08-14,148.240005,JNJ
2020-08-17,148.990005,JNJ
2020-08-18,150.089996,JNJ
2020-08-19,150.389999,JNJ
2020-08-20,151.419998,JNJ
2020-08-21,152.759995,JNJ
2020-08-24,152.149994,JNJ
2020-08-25,152.059998,JNJ
2020-08-26,152.300003,JNJ
2020-08-27,152.979996,JNJ
2020-08-28,153.639999,JNJ
2020-08-31,153.410004,JNJ
2020-09-01,151.520004,JNJ
2020-09-02,153.830002,JNJ
2020-09-03,149.550003,JNJ
2020-09-04,148.589996,JNJ
2020-09-08,147.259995,JNJ
2020-09-09,149.699997,JNJ
2020-09-10,146.910004,JNJ
2020-09-11,147.779999,JNJ
2020-09-14,148.350006,JNJ
2020-09-15,148.889999,JNJ
2020-09-16,148.399994,JNJ
2020-09-17,147.169998,JNJ
2020-09-18,149.179993,JNJ
2020-09-21,145.100006,JNJ
2020-09-22,144.21000700000002,JNJ
2020-09-23,144.440002,JNJ
2020-09-24,144.669998,JNJ
2020-09-25,145.660004,JNJ
2020-09-28,147.110001,JNJ
2020-09-29,147.059998,JNJ
2020-09-30,148.880005,JNJ
2020-10-01,147.320007,JNJ
2020-10-02,146.240005,JNJ
2020-10-05,148.229996,JNJ
2020-10-06,146.259995,JNJ
2020-10-07,147.880005,JNJ
2020-10-08,148.889999,JNJ
2020-10-09,150.970001,JNJ
2020-10-12,151.839996,JNJ
2020-10-13,148.360001,JNJ
2020-10-14,148.100006,JNJ
2020-10-15,147.190002,JNJ
2020-10-16,148.100006,JNJ
2020-10-19,144.320007,JNJ
2020-10-20,144.550003,JNJ
2020-10-21,143.929993,JNJ
2020-10-22,145.080002,JNJ
2020-10-23,145.240005,JNJ
2020-10-26,143.970001,JNJ
2020-10-27,143.149994,JNJ
2020-10-28,138.360001,JNJ
2020-10-29,137.190002,JNJ
2020-10-30,137.110001,JNJ
2020-11-02,138.690002,JNJ
2020-11-03,138.5,JNJ
2020-11-04,139.399994,JNJ
2020-11-05,139.759995,JNJ
2020-11-06,142.25,JNJ
2020-11-09,146.080002,JNJ
2020-11-10,148.279999,JNJ
2020-11-11,147.800003,JNJ
2020-11-12,148.300003,JNJ
2020-11-13,149.899994,JNJ
2020-11-16,150.850006,JNJ
2020-11-17,149.350006,JNJ
2020-11-18,147.369995,JNJ
2020-11-19,147.139999,JNJ
2020-11-20,146.360001,JNJ
2020-11-23,143.869995,JNJ
2020-11-24,143.869995,JNJ
2020-11-25,143.679993,JNJ
2020-11-27,144.0,JNJ
2020-11-30,144.679993,JNJ
2020-12-01,147.449997,JNJ
2020-12-02,148.139999,JNJ
2020-12-03,149.0,JNJ
2020-12-04,150.270004,JNJ
2020-12-07,148.970001,JNJ
2020-12-08,151.550003,JNJ
2020-12-09,153.100006,JNJ
2020-12-10,152.25,JNJ
2020-12-11,152.949997,JNJ
2020-12-14,149.070007,JNJ
2020-12-15,150.570007,JNJ
2020-12-16,149.669998,JNJ
2020-12-17,153.619995,JNJ
2020-12-18,154.509995,JNJ
2020-12-21,153.020004,JNJ
2020-12-22,152.720001,JNJ
2020-12-23,151.940002,JNJ
2020-12-24,152.470001,JNJ
2020-12-28,153.190002,JNJ
2020-12-29,154.139999,JNJ
2020-12-30,156.050003,JNJ
2020-01-02,141.089996,JPM
2020-01-03,138.339996,JPM
2020-01-06,138.229996,JPM
2020-01-07,135.880005,JPM
2020-01-08,136.940002,JPM
2020-01-09,137.440002,JPM
2020-01-10,136.070007,JPM
2020-01-13,137.199997,JPM
2020-01-14,138.800003,JPM
2020-01-15,136.720001,JPM
2020-01-16,137.25,JPM
2020-01-17,138.199997,JPM
2020-01-21,136.839996,JPM
2020-01-22,136.679993,JPM
2020-01-23,136.53999299999998,JPM
2020-01-24,133.149994,JPM
2020-01-27,132.029999,JPM
2020-01-28,134.429993,JPM
2020-01-29,134.229996,JPM
2020-01-30,135.889999,JPM
2020-01-31,132.360001,JPM
2020-02-03,133.369995,JPM
2020-02-04,135.28999299999998,JPM
2020-02-05,137.589996,JPM
2020-02-06,137.610001,JPM
2020-02-07,137.169998,JPM
2020-02-10,137.740005,JPM
2020-02-11,138.0,JPM
2020-02-12,138.0,JPM
2020-02-13,137.880005,JPM
2020-02-14,137.46000700000002,JPM
2020-02-18,135.639999,JPM
2020-02-19,137.490005,JPM
2020-02-20,137.490005,JPM
2020-02-21,135.809998,JPM
2020-02-24,132.160004,JPM
2020-02-25,126.260002,JPM
2020-02-26,126.639999,JPM
2020-02-27,121.370003,JPM
2020-02-28,116.110001,JPM
2020-03-02,121.519997,JPM
2020-03-03,116.959999,JPM
2020-03-04,119.849998,JPM
2020-03-05,113.970001,JPM
2020-03-06,108.080002,JPM
2020-03-09,93.440002,JPM
2020-03-10,100.699997,JPM
2020-03-11,95.959999,JPM
2020-03-12,88.050003,JPM
2020-03-13,103.910004,JPM
2020-03-16,88.360001,JPM
2020-03-17,93.760002,JPM
2020-03-18,83.889999,JPM
2020-03-19,85.300003,JPM
2020-03-20,83.5,JPM
2020-03-23,79.029999,JPM
2020-03-24,88.43,JPM
2020-03-25,91.730003,JPM
2020-03-26,98.120003,JPM
2020-03-27,91.129997,JPM
2020-03-30,93.5,JPM
2020-03-31,90.029999,JPM
2020-04-01,84.360001,JPM
2020-04-02,87.510002,JPM
2020-04-03,84.050003,JPM
2020-04-06,89.459999,JPM
2020-04-07,90.639999,JPM
2020-04-08,94.300003,JPM
2020-04-09,102.760002,JPM
2020-04-13,98.190002,JPM
2020-04-14,95.5,JPM
2020-04-15,90.790001,JPM
2020-04-16,87.33000200000001,JPM
2020-04-17,95.18,JPM
2020-04-20,91.709999,JPM
2020-04-21,89.050003,JPM
2020-04-22,89.339996,JPM
2020-04-23,89.389999,JPM
2020-04-24,90.709999,JPM
2020-04-27,94.620003,JPM
2020-04-28,95.290001,JPM
2020-04-29,97.860001,JPM
2020-04-30,95.760002,JPM
2020-05-01,93.25,JPM
2020-05-04,92.139999,JPM
2020-05-05,92.0,JPM
2020-05-06,90.269997,JPM
2020-05-07,91.209999,JPM
2020-05-08,92.699997,JPM
2020-05-11,89.970001,JPM
2020-05-12,87.029999,JPM
2020-05-13,84.029999,JPM
2020-05-14,87.519997,JPM
2020-05-15,85.900002,JPM
2020-05-18,90.449997,JPM
2020-05-19,88.66999799999999,JPM
2020-05-20,91.330002,JPM
2020-05-21,90.169998,JPM
2020-05-22,89.470001,JPM
2020-05-26,95.82,JPM
2020-05-27,101.370003,JPM
2020-05-28,99.860001,JPM
2020-05-29,97.309998,JPM
2020-06-01,98.599998,JPM
2020-06-02,98.93,JPM
2020-06-03,104.269997,JPM
2020-06-04,106.440002,JPM
2020-06-05,111.230003,JPM
2020-06-08,113.449997,JPM
2020-06-09,110.540001,JPM
2020-06-10,106.059998,JPM
2020-06-11,97.209999,JPM
2020-06-12,99.870003,JPM
2020-06-15,101.25,JPM
2020-06-16,102.059998,JPM
2020-06-17,99.480003,JPM
2020-06-18,98.940002,JPM
2020-06-19,97.809998,JPM
2020-06-22,96.75,JPM
2020-06-23,97.93,JPM
2020-06-24,94.660004,JPM
2020-06-25,97.959999,JPM
2020-06-26,92.589996,JPM
2020-06-29,93.0,JPM
2020-06-30,94.059998,JPM
2020-07-01,93.260002,JPM
2020-07-02,92.660004,JPM
2020-07-06,95.0,JPM
2020-07-07,92.32,JPM
2020-07-08,93.300003,JPM
2020-07-09,91.279999,JPM
2020-07-10,96.269997,JPM
2020-07-13,97.650002,JPM
2020-07-14,98.209999,JPM
2020-07-15,99.730003,JPM
2020-07-16,100.010002,JPM
2020-07-17,98.160004,JPM
2020-07-20,97.300003,JPM
2020-07-21,99.410004,JPM
2020-07-22,98.690002,JPM
2020-07-23,98.980003,JPM
2020-07-24,98.279999,JPM
2020-07-27,96.900002,JPM
2020-07-28,97.32,JPM
2020-07-29,99.68,JPM
2020-07-30,97.019997,JPM
2020-07-31,96.639999,JPM
2020-08-03,96.099998,JPM
2020-08-04,95.550003,JPM
