Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,145.869995,146.020004,145.080002,145.970001,141.22605900000002,5777000
2020-01-03,143.5,145.369995,143.0,144.279999,139.590973,5752400
2020-01-06,144.0,144.199997,142.850006,144.100006,139.41683999999998,7731300
2020-01-07,144.009995,145.449997,141.380005,144.979996,140.268219,7382900
2020-01-08,144.869995,145.979996,143.699997,144.96000700000002,140.248886,6605800
2020-01-09,145.759995,146.029999,144.990005,145.389999,140.664902,6112700
2020-01-10,145.75,146.179993,144.899994,145.059998,140.345627,5042600
2020-01-13,145.479996,145.78999299999998,144.720001,145.699997,140.964828,4593200
2020-01-14,145.050003,146.610001,144.729996,146.520004,141.758179,7037500
2020-01-15,146.399994,147.399994,146.240005,147.009995,142.232254,4960300
2020-01-16,147.419998,148.83999599999999,146.199997,148.199997,143.38356000000002,6476000
2020-01-17,148.41000400000001,149.41000400000001,147.929993,149.169998,144.322067,9083600
2020-01-21,148.580002,150.169998,148.5,149.270004,144.418808,9543900
2020-01-22,146.699997,149.179993,146.0,148.25,143.431961,10305300
2020-01-23,148.03999299999998,148.770004,146.759995,148.529999,143.70285,8671900
2020-01-24,148.580002,148.949997,147.929993,148.320007,143.499695,9051900
2020-01-27,147.520004,149.46000700000002,147.0,148.75,143.915695,7587100
2020-01-28,148.46000700000002,150.570007,148.149994,149.5,144.64134199999998,7336600
2020-01-29,149.449997,151.190002,149.130005,150.53999299999998,145.647537,6288600
2020-01-30,150.029999,150.509995,149.050003,150.360001,145.473373,6470600
2020-01-31,149.75,150.0,148.639999,148.869995,144.031799,8651700
2020-02-03,149.419998,150.490005,149.240005,150.169998,145.289551,5765200
2020-02-04,151.490005,152.75,151.199997,151.600006,146.673111,6541400
2020-02-05,151.720001,154.020004,151.309998,153.990005,148.985413,5979900
2020-02-06,154.25,154.5,152.740005,153.529999,148.540344,6201200
2020-02-07,153.33999599999999,153.46000700000002,151.550003,151.889999,146.95365900000002,5700300
2020-02-10,151.679993,151.91000400000001,150.889999,151.860001,146.924622,4835600
2020-02-11,152.28999299999998,152.380005,151.53999299999998,151.990005,147.05043,3715300
2020-02-12,151.869995,152.149994,150.919998,151.08999599999999,146.179642,5166800
2020-02-13,150.16000400000001,151.03999299999998,149.880005,150.08999599999999,145.21215800000002,5480200
2020-02-14,150.559998,150.639999,149.149994,150.130005,145.250854,5716300
2020-02-18,150.470001,150.740005,149.059998,149.139999,144.293015,7230700
2020-02-19,149.21000700000002,149.759995,148.580002,148.940002,144.099533,6115200
2020-02-20,148.610001,149.380005,147.399994,148.369995,143.54806499999998,7464700
2020-02-21,148.08999599999999,150.240005,147.53999299999998,149.929993,145.057343,7776800
2020-02-24,146.5,149.0,145.25,145.91000400000001,142.068207,10588900
2020-02-25,145.990005,146.75,143.830002,144.649994,140.841354,10529000
2020-02-26,145.350006,146.220001,143.58999599999999,143.679993,139.896896,10093800
2020-02-27,142.559998,144.770004,138.949997,139.119995,135.456955,12566700
2020-02-28,135.360001,137.28999299999998,130.820007,134.479996,130.93911699999998,19825500
2020-03-02,134.779999,140.130005,134.009995,140.020004,136.333267,11508200
2020-03-03,140.0,140.990005,133.100006,135.58999599999999,132.019913,13662500
2020-03-04,137.679993,143.639999,137.139999,143.479996,139.70216399999998,10560500
2020-03-05,140.800003,142.679993,139.83999599999999,142.009995,138.270859,11339200
2020-03-06,138.479996,143.009995,137.41000400000001,142.029999,138.290344,12239100
2020-03-09,136.330002,139.679993,134.899994,136.440002,132.847534,13848600
2020-03-10,139.970001,141.949997,134.229996,141.639999,137.91061399999998,12698100
2020-03-11,138.08999599999999,138.75,131.5,131.800003,128.329712,17763400
2020-03-12,127.309998,133.759995,124.5,125.410004,122.107948,21539200
