Date,Open,High,Low,Close,Adj Close,Volume
2020-01-02,118.860001,119.889999,118.699997,118.940002,116.500679,6764900
2020-01-03,118.269997,118.790001,117.589996,117.889999,115.472214,5399200
2020-01-06,117.400002,118.089996,116.769997,117.650002,115.237137,6445500
2020-01-07,117.260002,117.519997,116.199997,116.559998,114.16948700000002,6846900
2020-01-08,116.300003,116.730003,115.68,116.160004,113.777695,5875800
2020-01-09,116.150002,117.370003,116.08000200000001,117.360001,114.953079,5563700
2020-01-10,117.239998,117.339996,115.980003,116.379997,113.993179,6054800
2020-01-13,116.379997,116.550003,115.370003,115.879997,113.503433,6112600
2020-01-14,115.470001,116.209999,115.129997,116.18,113.79729499999999,6585800
2020-01-15,114.629997,115.870003,114.519997,115.279999,112.915749,7454200
2020-01-16,115.5,115.93,115.279999,115.900002,113.523026,5369400
2020-01-17,116.050003,116.300003,114.639999,114.959999,112.602303,10045000
2020-01-21,114.589996,115.690002,114.519997,115.589996,113.21939099999999,7353700
2020-01-22,115.220001,116.529999,115.18,116.099998,113.71891799999999,4926100
2020-01-23,116.209999,116.309998,115.040001,115.809998,113.434875,4305100
2020-01-24,116.0,116.029999,114.150002,114.370003,112.024414,4383400
2020-01-27,113.190002,116.230003,112.68,115.860001,113.483841,7018400
2020-01-28,115.980003,116.900002,115.949997,116.599998,114.20866399999998,5270200
2020-01-29,116.559998,117.120003,115.889999,115.889999,113.513222,3775500
2020-01-30,115.610001,116.720001,115.33000200000001,116.58000200000001,114.18908700000001,4581500
2020-01-31,115.800003,116.260002,113.900002,114.489998,112.14193700000001,7775800
2020-02-03,114.900002,115.389999,114.099998,114.269997,111.92645300000001,4351900
2020-02-04,115.239998,116.239998,114.889999,115.269997,112.90593,5232200
2020-02-05,115.599998,116.949997,114.849998,116.809998,114.414368,5682900
2020-02-06,116.83000200000001,117.230003,116.059998,116.309998,113.92461399999999,5352900
2020-02-07,116.110001,116.760002,115.760002,116.449997,114.06173700000001,3689600
2020-02-10,115.75,116.980003,115.050003,115.25,112.88636000000001,6144900
2020-02-11,115.43,115.5,114.440002,115.400002,113.03327900000001,5796800
2020-02-12,115.5,116.41999799999999,115.410004,115.849998,113.474052,4735600
2020-02-13,115.849998,117.540001,115.58000200000001,117.440002,115.031448,5333200
2020-02-14,117.66999799999999,118.57,117.160004,117.889999,115.472214,8130600
2020-02-18,118.470001,119.949997,117.360001,119.629997,117.176521,11513200
2020-02-19,119.5,119.940002,117.68,117.68,115.26651799999999,7187800
2020-02-20,117.209999,118.110001,116.860001,117.690002,115.276321,5022900
2020-02-21,117.440002,118.75,117.309998,118.58000200000001,116.14805600000001,6242100
2020-02-24,117.459999,118.459999,115.949997,116.32,113.93441000000001,6616000
2020-02-25,116.349998,117.07,114.050003,114.389999,112.04398300000001,7764300
2020-02-26,114.699997,115.16999799999999,113.650002,113.779999,111.44651,6673300
2020-02-27,112.559998,114.07,110.349998,110.400002,108.135826,9492300
2020-02-28,107.690002,108.519997,104.370003,107.68,105.471603,17504100
2020-03-02,107.599998,116.400002,107.290001,115.879997,113.503433,17074200
2020-03-03,116.08000200000001,117.529999,112.339996,112.910004,110.594353,11113600
2020-03-04,114.239998,116.839996,113.470001,116.769997,114.37516799999999,8208400
2020-03-05,114.400002,117.25,113.910004,115.91999799999999,113.54261000000001,8546100
2020-03-06,113.870003,117.910004,113.010002,117.230003,114.82576,9803700
2020-03-09,113.82,120.629997,112.730003,117.160004,114.757195,19747800
2020-03-10,118.099998,120.68,114.91999799999999,119.790001,117.333252,12599100
2020-03-11,117.510002,119.029999,112.800003,114.43,112.083168,10540000
2020-03-12,106.019997,111.489998,102.980003,104.050003,101.916061,18774400
2020-03-13,108.239998,114.589996,103.879997,114.099998,111.759941,14320700
2020-03-16,105.199997,111.33000200000001,102.0,106.760002,104.57048,12251300
2020-03-17,112.769997,119.269997,110.459999,119.260002,116.814117,17602000
2020-03-18,115.0,128.080002,114.5,122.58000200000001,120.066032,25785300
2020-03-19,124.459999,127.0,117.629997,119.449997,117.51791399999999,19033500
2020-03-20,119.5,122.790001,111.889999,113.970001,112.126549,18474500
2020-03-23,114.16999799999999,117.540001,112.209999,114.279999,112.431541,13122000
2020-03-24,115.870003,117.370003,111.309998,115.029999,113.16941100000001,14235000
2020-03-25,112.970001,114.0,108.050003,109.400002,107.630478,17762500
2020-03-26,109.400002,110.870003,106.849998,109.82,108.043678,19416900
2020-03-27,110.110001,112.279999,108.599998,109.58000200000001,107.80756399999999,12053500
2020-03-30,111.860001,115.800003,110.940002,115.190002,113.32682,9737500
2020-03-31,114.309998,116.190002,112.639999,113.620003,111.782219,8752800
2020-04-01,112.150002,115.529999,111.800003,114.139999,112.2938,9423200
2020-04-02,113.18,119.110001,112.339996,118.650002,116.73085800000001,9838500
2020-04-03,117.209999,119.910004,117.029999,119.480003,117.547432,9541700
2020-04-06,119.059998,126.389999,118.940002,126.07,124.03083799999999,15922900
2020-04-07,123.980003,126.489998,121.639999,121.989998,120.01683,13789900
2020-04-08,123.690002,123.809998,120.589996,121.839996,119.86926299999999,9292200
2020-04-09,118.220001,122.870003,117.660004,121.800003,119.829903,10944400
2020-04-13,121.269997,125.66999799999999,121.16999799999999,125.300003,123.273293,8064700
2020-04-14,127.099998,129.78999299999998,126.040001,129.0,126.913445,11366300
2020-04-15,129.0,129.880005,127.120003,128.759995,126.67730700000001,7478400
2020-04-16,129.0,132.919998,128.25,132.330002,130.18958999999998,10627400
2020-04-17,131.479996,132.970001,129.729996,132.119995,129.982971,10305100
2020-04-20,132.389999,133.380005,129.759995,129.850006,127.74969499999999,8133900
2020-04-21,130.070007,131.029999,128.16000400000001,129.21000700000002,127.120056,9300200
2020-04-22,130.0,132.380005,128.899994,131.58999599999999,129.461548,6485000
2020-04-23,129.850006,131.08999599999999,127.730003,128.529999,126.45104199999999,9613300
2020-04-24,129.350006,129.889999,128.559998,129.440002,127.34633600000001,5782800
2020-04-27,130.0,130.309998,128.169998,128.300003,126.22476999999999,5974600
2020-04-28,128.279999,130.240005,127.699997,128.0,125.92961899999999,6910700
2020-04-29,125.57,125.760002,122.550003,123.599998,121.600784,14870700
2020-04-30,123.08000200000001,123.440002,121.040001,121.550003,119.583954,13499300
2020-05-01,121.480003,123.690002,120.779999,122.91999799999999,120.93177800000001,10381300
2020-05-04,123.839996,124.400002,121.709999,123.699997,121.699173,5935900
2020-05-05,123.800003,125.260002,123.260002,124.730003,122.71250900000001,6445800
2020-05-06,125.209999,125.489998,122.849998,123.300003,121.305641,5769700
2020-05-07,123.459999,123.980003,121.5,121.889999,120.445953,9115200
2020-05-08,122.75,123.010002,121.620003,122.940002,121.483521,6944400
2020-05-11,123.040001,124.309998,123.010002,123.66999799999999,122.20486499999998,8447300
2020-05-12,124.480003,125.660004,123.779999,123.779999,122.31356000000001,6366700
2020-05-13,123.5,126.239998,123.089996,123.709999,122.24438500000001,9725100
2020-05-14,124.849998,125.129997,121.300003,123.41999799999999,121.957825,7411000
2020-05-15,123.470001,125.940002,123.089996,125.940002,124.447975,10590000
2020-05-18,127.5,128.559998,126.099998,127.660004,126.14759099999999,13035900
2020-05-19,131.75,131.990005,124.809998,124.949997,123.469696,24915400
2020-05-20,126.489998,126.589996,124.629997,125.449997,123.96376799999999,10748800
2020-05-21,124.889999,126.139999,124.25,124.989998,123.509216,7482700
2020-05-22,125.099998,125.349998,123.769997,124.33000200000001,122.85704799999999,7453200
2020-05-26,124.339996,125.510002,123.629997,123.860001,122.39260900000001,7910200
2020-05-27,123.970001,124.489998,121.029999,122.480003,121.02896899999999,10357900
2020-05-28,123.720001,124.949997,123.160004,123.690002,122.224632,8141600
2020-05-29,124.239998,124.709999,121.93,124.059998,122.59024,9772400
2020-06-01,123.440002,124.410004,122.360001,123.959999,122.491432,6850100
2020-06-02,123.589996,124.150002,122.809998,123.940002,122.47166399999999,6395900
2020-06-03,123.900002,123.989998,122.660004,123.470001,122.00724,6754300
2020-06-04,122.800003,123.889999,121.82,122.110001,120.66334499999999,8005000
2020-06-05,122.57,122.68,119.910004,121.559998,120.11985800000001,13112400
2020-06-08,119.58000200000001,121.239998,119.459999,121.239998,119.80365,9448100
2020-06-09,121.599998,122.0,120.559998,121.349998,119.912346,6915400
2020-06-10,121.559998,122.5,121.129997,121.160004,119.724602,9380500
2020-06-11,120.989998,122.58000200000001,119.480003,120.089996,118.667274,11387600
2020-06-12,120.510002,120.75,117.059998,117.739998,116.34511599999999,10786400
2020-06-15,118.400002,118.68,117.010002,118.08000200000001,116.681091,10901100
2020-06-16,119.800003,120.230003,118.540001,119.650002,118.232491,8389200
2020-06-17,119.860001,120.129997,118.400002,119.029999,117.619827,6722300
2020-06-18,118.540001,119.059998,117.660004,117.989998,116.592148,6690000
2020-06-19,118.889999,120.300003,117.75,119.849998,118.430122,13359600
2020-06-22,120.970001,122.089996,120.400002,121.68,120.23843400000001,9112800
2020-06-23,122.75,122.849998,120.959999,121.07,119.63566599999999,6575900
2020-06-24,120.739998,121.120003,119.58000200000001,120.300003,118.874794,6871600
2020-06-25,119.760002,120.160004,118.379997,119.709999,118.291779,6856600
2020-06-26,119.599998,120.839996,118.019997,118.32,116.91824299999999,8997200
2020-06-29,118.5,119.68,118.220001,119.059998,117.649475,5503800
2020-06-30,119.220001,120.129997,118.540001,119.779999,118.360954,6836400
2020-07-01,119.449997,119.91999799999999,118.660004,119.690002,118.27201799999999,6577900
2020-07-02,120.089996,120.879997,118.860001,119.209999,117.797699,5898600
2020-07-06,119.800003,119.870003,118.220001,118.889999,117.48149099999999,7231700
2020-07-07,118.449997,127.550003,118.220001,126.949997,125.445999,31152700
2020-07-08,128.0,128.130005,124.400002,124.440002,122.965744,17405700
2020-07-09,125.610001,128.179993,124.949997,127.75,126.236526,14257200
2020-07-10,128.740005,131.369995,127.260002,130.679993,129.131805,14745600
2020-07-13,131.330002,133.630005,128.889999,129.520004,127.98555800000001,14112800
2020-07-14,129.279999,132.5,129.029999,132.009995,130.44606000000002,8818600
2020-07-15,132.270004,134.130005,130.800003,132.0,130.436172,10577100
2020-07-16,132.050003,132.729996,131.240005,132.199997,130.633804,5892200
2020-07-17,133.369995,133.369995,131.470001,131.740005,130.17926,6063200
2020-07-20,131.96000700000002,132.740005,131.139999,131.470001,129.91246,6114200
2020-07-21,131.559998,133.990005,131.449997,132.330002,130.762268,7240400
2020-07-22,132.570007,133.029999,131.190002,132.66000400000001,131.08836399999998,5388200
2020-07-23,133.0,133.149994,131.309998,131.639999,130.080444,5598800
2020-07-24,130.949997,132.399994,130.509995,131.240005,129.685196,4345800
2020-07-27,130.860001,131.979996,130.860001,131.21000700000002,129.655548,4681900
2020-07-28,131.5,132.380005,130.919998,131.759995,130.19902,4804700
2020-07-29,131.559998,131.860001,129.850006,130.690002,129.141708,4741100
2020-07-30,129.419998,130.419998,128.720001,130.119995,128.578445,4596100
2020-07-31,129.649994,130.08999599999999,127.620003,129.399994,127.86696599999999,7211500
2020-08-03,129.91000400000001,130.119995,128.270004,129.300003,127.768166,4990500
2020-08-04,129.649994,131.71000700000002,128.940002,131.639999,130.080444,6073200
2020-08-05,130.449997,130.75,128.830002,129.809998,128.272125,8503600
2020-08-06,129.130005,130.229996,129.029999,129.350006,127.81758899999998,4832100
2020-08-07,129.580002,130.46000700000002,129.110001,129.970001,128.430237,5519500
2020-08-10,130.240005,132.33999599999999,129.649994,131.880005,130.31761200000003,5894400
2020-08-11,132.58999599999999,132.869995,129.729996,130.199997,128.657486,8453400
2020-08-12,130.470001,132.229996,129.080002,131.889999,130.327484,6372100
2020-08-13,131.21000700000002,131.96000700000002,130.729996,131.850006,130.823578,6622400
2020-08-14,132.33999599999999,132.970001,131.630005,132.600006,131.567749,6702100
2020-08-17,134.350006,136.130005,133.850006,135.600006,134.54440300000002,13155000
2020-08-18,136.169998,137.630005,133.169998,134.71000700000002,133.66133100000002,26744200
2020-08-19,134.21000700000002,134.66000400000001,131.850006,132.41000400000001,131.37922700000001,12718400
2020-08-20,131.21000700000002,132.070007,130.050003,130.570007,129.553558,8936900
2020-08-21,130.550003,132.669998,130.100006,131.630005,130.605301,8288000
2020-08-24,132.25,132.479996,130.330002,131.330002,130.307632,6604600
2020-08-25,130.800003,131.240005,129.669998,130.630005,129.61308300000002,7240800
2020-08-26,130.21000700000002,130.880005,129.699997,130.699997,129.682541,6271600
2020-08-27,131.080002,139.350006,130.899994,136.630005,135.566376,39672900
2020-08-28,141.0,141.070007,137.83999599999999,140.300003,139.207809,21350300
2020-08-31,137.479996,138.889999,135.529999,138.850006,137.769104,15078800
2020-09-01,141.199997,149.58999599999999,140.050003,147.58999599999999,146.44104,35708200
2020-09-02,151.25,151.330002,145.610001,147.679993,146.53035,17222000
2020-09-03,146.699997,149.600006,141.809998,144.53999299999998,143.414795,16005000
2020-09-04,144.020004,145.03999299999998,140.100006,142.830002,141.718109,11327400
2020-09-08,141.41000400000001,141.899994,138.259995,138.449997,137.372208,11322300
2020-09-09,140.08999599999999,142.610001,139.449997,139.889999,138.800995,11223000
2020-09-10,140.059998,140.53999299999998,136.58999599999999,136.809998,135.74496499999998,11236400
2020-09-11,137.050003,138.440002,135.550003,136.699997,135.63583400000002,9626600
2020-09-14,136.139999,141.100006,135.880005,137.320007,136.25100700000002,15244600
2020-09-15,138.229996,139.080002,136.679993,137.360001,136.290695,10142600
2020-09-16,138.41000400000001,138.679993,136.050003,136.259995,135.199249,9286800
2020-09-17,135.429993,137.570007,135.020004,136.690002,135.625916,12415000
2020-09-18,136.440002,137.529999,134.75,135.28999299999998,134.236801,18236400
2020-09-21,136.5,137.240005,135.28999299999998,137.070007,136.00296,15758500
2020-09-22,137.070007,138.990005,136.570007,138.309998,137.233292,11034000
2020-09-23,139.0,139.240005,135.820007,135.990005,134.931351,7711100
2020-09-24,135.729996,137.78999299999998,135.070007,136.699997,135.63583400000002,9817700
2020-09-25,136.520004,137.53999299999998,135.96000700000002,137.270004,136.201401,7539600
2020-09-28,137.16000400000001,138.050003,136.720001,137.25,136.181549,7065700
2020-09-29,137.25,138.139999,136.389999,137.139999,136.072403,9234300
2020-09-30,137.389999,141.740005,137.199997,139.91000400000001,138.820847,11608800
2020-10-01,140.800003,144.380005,140.259995,143.080002,141.966156,14430300
2020-10-02,142.33999599999999,143.100006,140.130005,140.5,139.406235,8195000
2020-10-05,141.28999299999998,142.190002,141.070007,141.800003,140.696121,4753000
2020-10-06,141.869995,142.940002,140.25,140.630005,139.535233,7158500
2020-10-07,141.259995,141.550003,140.25,140.889999,139.79321299999998,5649700
2020-10-08,141.509995,142.08999599999999,141.119995,141.360001,140.259552,4892300
2020-10-09,141.66000400000001,143.33999599999999,141.559998,142.779999,141.668488,4831600
2020-10-12,143.020004,145.389999,143.020004,144.25,143.12706,6134100
2020-10-13,144.679993,146.600006,144.360001,146.229996,145.091629,7933400
2020-10-14,146.399994,146.529999,143.759995,143.940002,142.819473,6574100
2020-10-15,143.08999599999999,144.96000700000002,142.83999599999999,144.529999,143.404861,4564200
2020-10-16,145.399994,146.149994,144.470001,144.71000700000002,143.583481,5645000
2020-10-19,145.100006,145.369995,142.75,142.949997,141.837173,4881100
2020-10-20,144.110001,145.529999,143.619995,143.899994,142.77976999999998,4841000
2020-10-21,143.83999599999999,145.729996,143.83999599999999,144.399994,143.275879,4371400
2020-10-22,144.190002,144.559998,142.690002,143.550003,142.432495,4448000
2020-10-23,143.970001,144.139999,142.850006,143.850006,142.730179,3513500
2020-10-26,142.83999599999999,143.119995,140.940002,142.16000400000001,141.053329,5370600
2020-10-27,142.050003,143.699997,141.970001,142.869995,141.757797,3943700
2020-10-28,140.96000700000002,142.130005,139.880005,140.03999299999998,138.949829,5616400
2020-10-29,140.0,141.110001,138.699997,139.919998,138.83075,5051300
2020-10-30,139.179993,140.08999599999999,137.369995,138.75,137.669861,6200600
2020-11-02,140.58999599999999,140.809998,139.029999,140.399994,139.307022,5525200
2020-11-03,141.649994,144.16000400000001,141.570007,142.779999,141.668488,5137700
2020-11-04,141.570007,144.389999,141.33999599999999,141.96000700000002,140.854889,5975800
2020-11-05,144.0,144.229996,142.940002,143.470001,142.353119,4734200
2020-11-06,144.360001,146.220001,143.550003,145.770004,144.635223,5399500
2020-11-09,148.0,148.199997,143.479996,143.53999299999998,142.422577,9399500
2020-11-10,143.75,146.440002,143.529999,145.559998,144.426865,6066400
2020-11-11,146.919998,148.96000700000002,146.399994,147.979996,146.828003,6268600
2020-11-12,148.479996,148.71000700000002,147.100006,148.229996,147.076065,4188100
2020-11-13,148.940002,150.940002,147.520004,150.53999299999998,149.368088,6579400
2020-11-16,150.529999,153.399994,149.279999,152.440002,151.253296,11520100
2020-11-17,150.5,153.240005,149.179993,149.369995,148.207184,14237200
2020-11-18,149.860001,151.669998,149.050003,149.08999599999999,147.929382,8312300
2020-11-19,149.46000700000002,152.449997,149.320007,152.119995,150.935776,6196900
2020-11-20,151.169998,152.759995,149.809998,150.240005,149.070419,7312400
2020-11-23,150.369995,151.399994,149.369995,150.929993,149.75503500000002,6185700
2020-11-24,151.740005,151.979996,150.270004,151.360001,150.181702,5718400
2020-11-25,151.25,152.389999,151.21000700000002,151.830002,150.64804099999998,4611100
2020-11-27,152.149994,152.720001,151.100006,151.600006,150.419846,3666500
2020-11-30,151.600006,152.949997,150.100006,152.78999299999998,151.600571,10898500
2020-12-01,153.600006,153.66000400000001,151.66000400000001,152.639999,151.451736,7647100
2020-12-02,152.0,152.619995,149.529999,150.520004,149.348251,7849000
2020-12-03,150.279999,150.279999,148.389999,149.300003,148.137741,8575300
2020-12-04,149.509995,149.509995,147.580002,148.91000400000001,147.750778,6963100
2020-12-07,148.46000700000002,148.990005,147.16000400000001,148.110001,146.95701599999998,6159700
2020-12-08,147.360001,149.850006,147.179993,149.449997,148.286575,6905500
2020-12-09,150.0,150.0,147.889999,148.270004,147.115768,6713200
2020-12-10,147.75,148.149994,146.570007,147.03999299999998,146.428619,6884100
2020-12-11,146.919998,147.509995,145.940002,147.0,146.388794,5620300
2020-12-14,147.699997,147.720001,145.399994,145.649994,145.04440300000002,8362700
2020-12-15,145.520004,146.360001,144.860001,145.580002,144.974701,10631500
2020-12-16,146.240005,146.889999,145.080002,145.429993,144.82531699999998,8550300
2020-12-17,146.059998,146.440002,145.149994,146.100006,145.492538,10226500
2020-12-18,146.619995,147.179993,145.16000400000001,145.949997,145.343155,13794700
2020-12-21,145.5,146.669998,145.059998,145.970001,145.36308300000002,8517700
2020-12-22,145.149994,146.229996,143.139999,144.199997,143.600433,12533000
2020-12-23,143.53999299999998,144.220001,142.300003,143.220001,142.624512,6810200
2020-12-24,143.53999299999998,144.389999,143.179993,143.5,142.90335100000001,3018200
2020-12-28,144.03999299999998,145.300003,143.330002,145.220001,144.616196,6448300
2020-12-29,145.639999,145.850006,143.58999599999999,144.300003,143.700027,5979400
2020-12-30,144.880005,145.149994,143.940002,144.179993,143.580521,6250400
